"BehaviorSpace results (NetLogo 6.3.0)"
"project-upgraded.nlogo"
"upgraded-model-less-trap-percentage-0.0-plus-camouflage-100"
"10/29/2022 02:46:20:023 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","yellow-food-percentage","n-shelter","expert-kill-basic-min-energy","n-basic-agent","n-expert-agent","green-food-percentage","basic-agent-camouflage-percentage","trap-percentage","[step]","count basic-agent","count expert-agent"
"12","2.5","5","101","18","18","7","100","0","817","0","18"
"13","2.5","5","101","18","18","7","100","0","9","18","18"
"13","2.5","5","101","18","18","7","100","0","10","18","18"
"12","2.5","5","101","18","18","7","100","0","818","0","18"
"13","2.5","5","101","18","18","7","100","0","11","18","18"
"12","2.5","5","101","18","18","7","100","0","819","0","18"
"13","2.5","5","101","18","18","7","100","0","12","18","18"
"12","2.5","5","101","18","18","7","100","0","820","0","18"
"13","2.5","5","101","18","18","7","100","0","13","18","18"
"12","2.5","5","101","18","18","7","100","0","821","0","18"
"13","2.5","5","101","18","18","7","100","0","14","18","18"
"12","2.5","5","101","18","18","7","100","0","822","0","18"
"13","2.5","5","101","18","18","7","100","0","15","18","18"
"12","2.5","5","101","18","18","7","100","0","823","0","18"
"13","2.5","5","101","18","18","7","100","0","16","18","18"
"13","2.5","5","101","18","18","7","100","0","17","18","18"
"12","2.5","5","101","18","18","7","100","0","824","0","18"
"13","2.5","5","101","18","18","7","100","0","18","18","18"
"12","2.5","5","101","18","18","7","100","0","825","0","18"
"13","2.5","5","101","18","18","7","100","0","19","18","18"
"13","2.5","5","101","18","18","7","100","0","20","18","18"
"12","2.5","5","101","18","18","7","100","0","826","0","18"
"13","2.5","5","101","18","18","7","100","0","21","18","18"
"12","2.5","5","101","18","18","7","100","0","827","0","18"
"13","2.5","5","101","18","18","7","100","0","22","18","18"
"12","2.5","5","101","18","18","7","100","0","828","0","18"
"13","2.5","5","101","18","18","7","100","0","23","18","18"
"12","2.5","5","101","18","18","7","100","0","829","0","18"
"13","2.5","5","101","18","18","7","100","0","24","18","18"
"12","2.5","5","101","18","18","7","100","0","830","0","18"
"13","2.5","5","101","18","18","7","100","0","25","18","18"
"12","2.5","5","101","18","18","7","100","0","831","0","18"
"13","2.5","5","101","18","18","7","100","0","26","18","18"
"12","2.5","5","101","18","18","7","100","0","832","0","18"
"13","2.5","5","101","18","18","7","100","0","27","18","18"
"12","2.5","5","101","18","18","7","100","0","833","0","18"
"12","2.5","5","101","18","18","7","100","0","834","0","18"
"13","2.5","5","101","18","18","7","100","0","28","18","18"
"12","2.5","5","101","18","18","7","100","0","835","0","18"
"13","2.5","5","101","18","18","7","100","0","29","18","18"
"12","2.5","5","101","18","18","7","100","0","836","0","18"
"13","2.5","5","101","18","18","7","100","0","30","18","18"
"12","2.5","5","101","18","18","7","100","0","837","0","18"
"13","2.5","5","101","18","18","7","100","0","31","18","18"
"12","2.5","5","101","18","18","7","100","0","838","0","18"
"12","2.5","5","101","18","18","7","100","0","839","0","18"
"13","2.5","5","101","18","18","7","100","0","32","18","18"
"12","2.5","5","101","18","18","7","100","0","840","0","18"
"13","2.5","5","101","18","18","7","100","0","33","18","18"
"12","2.5","5","101","18","18","7","100","0","841","0","18"
"13","2.5","5","101","18","18","7","100","0","34","18","18"
"12","2.5","5","101","18","18","7","100","0","842","0","18"
"12","2.5","5","101","18","18","7","100","0","843","0","18"
"13","2.5","5","101","18","18","7","100","0","35","18","18"
"12","2.5","5","101","18","18","7","100","0","844","0","18"
"13","2.5","5","101","18","18","7","100","0","36","18","18"
"12","2.5","5","101","18","18","7","100","0","845","0","18"
"12","2.5","5","101","18","18","7","100","0","846","0","18"
"13","2.5","5","101","18","18","7","100","0","37","18","18"
"12","2.5","5","101","18","18","7","100","0","847","0","18"
"13","2.5","5","101","18","18","7","100","0","38","18","18"
"12","2.5","5","101","18","18","7","100","0","848","0","18"
"12","2.5","5","101","18","18","7","100","0","849","0","18"
"13","2.5","5","101","18","18","7","100","0","39","18","18"
"12","2.5","5","101","18","18","7","100","0","850","0","18"
"13","2.5","5","101","18","18","7","100","0","40","18","18"
"12","2.5","5","101","18","18","7","100","0","851","0","18"
"13","2.5","5","101","18","18","7","100","0","41","18","18"
"12","2.5","5","101","18","18","7","100","0","852","0","18"
"12","2.5","5","101","18","18","7","100","0","853","0","18"
"13","2.5","5","101","18","18","7","100","0","42","18","18"
"12","2.5","5","101","18","18","7","100","0","854","0","18"
"13","2.5","5","101","18","18","7","100","0","43","18","18"
"12","2.5","5","101","18","18","7","100","0","855","0","18"
"13","2.5","5","101","18","18","7","100","0","44","18","18"
"12","2.5","5","101","18","18","7","100","0","856","0","18"
"12","2.5","5","101","18","18","7","100","0","857","0","18"
"13","2.5","5","101","18","18","7","100","0","45","18","18"
"12","2.5","5","101","18","18","7","100","0","858","0","18"
"13","2.5","5","101","18","18","7","100","0","46","18","18"
"12","2.5","5","101","18","18","7","100","0","859","0","18"
"12","2.5","5","101","18","18","7","100","0","860","0","18"
"13","2.5","5","101","18","18","7","100","0","47","18","18"
"12","2.5","5","101","18","18","7","100","0","861","0","18"
"13","2.5","5","101","18","18","7","100","0","48","18","18"
"12","2.5","5","101","18","18","7","100","0","862","0","18"
"13","2.5","5","101","18","18","7","100","0","49","18","18"
"12","2.5","5","101","18","18","7","100","0","863","0","18"
"12","2.5","5","101","18","18","7","100","0","864","0","18"
"13","2.5","5","101","18","18","7","100","0","50","18","18"
"13","2.5","5","101","18","18","7","100","0","51","18","18"
"12","2.5","5","101","18","18","7","100","0","865","0","18"
"12","2.5","5","101","18","18","7","100","0","866","0","18"
"13","2.5","5","101","18","18","7","100","0","52","18","18"
"12","2.5","5","101","18","18","7","100","0","867","0","18"
"13","2.5","5","101","18","18","7","100","0","53","18","18"
"12","2.5","5","101","18","18","7","100","0","868","0","18"
"13","2.5","5","101","18","18","7","100","0","54","18","18"
"13","2.5","5","101","18","18","7","100","0","55","18","18"
"12","2.5","5","101","18","18","7","100","0","869","0","18"
"13","2.5","5","101","18","18","7","100","0","56","18","18"
"12","2.5","5","101","18","18","7","100","0","870","0","18"
"13","2.5","5","101","18","18","7","100","0","57","18","18"
"12","2.5","5","101","18","18","7","100","0","871","0","18"
"13","2.5","5","101","18","18","7","100","0","58","18","18"
"13","2.5","5","101","18","18","7","100","0","59","18","18"
"12","2.5","5","101","18","18","7","100","0","872","0","18"
"13","2.5","5","101","18","18","7","100","0","60","18","18"
"13","2.5","5","101","18","18","7","100","0","61","18","18"
"12","2.5","5","101","18","18","7","100","0","873","0","18"
"13","2.5","5","101","18","18","7","100","0","62","18","18"
"12","2.5","5","101","18","18","7","100","0","874","0","18"
"13","2.5","5","101","18","18","7","100","0","63","18","18"
"13","2.5","5","101","18","18","7","100","0","64","18","18"
"12","2.5","5","101","18","18","7","100","0","875","0","18"
"13","2.5","5","101","18","18","7","100","0","65","18","18"
"12","2.5","5","101","18","18","7","100","0","876","0","18"
"13","2.5","5","101","18","18","7","100","0","66","18","18"
"12","2.5","5","101","18","18","7","100","0","877","0","18"
"13","2.5","5","101","18","18","7","100","0","67","18","18"
"12","2.5","5","101","18","18","7","100","0","878","0","18"
"13","2.5","5","101","18","18","7","100","0","68","18","18"
"13","2.5","5","101","18","18","7","100","0","69","18","18"
"12","2.5","5","101","18","18","7","100","0","879","0","18"
"13","2.5","5","101","18","18","7","100","0","70","18","18"
"13","2.5","5","101","18","18","7","100","0","71","18","18"
"12","2.5","5","101","18","18","7","100","0","880","0","18"
"13","2.5","5","101","18","18","7","100","0","72","18","18"
"12","2.5","5","101","18","18","7","100","0","881","0","18"
"13","2.5","5","101","18","18","7","100","0","73","18","18"
"13","2.5","5","101","18","18","7","100","0","74","18","18"
"12","2.5","5","101","18","18","7","100","0","882","0","18"
"13","2.5","5","101","18","18","7","100","0","75","18","18"
"12","2.5","5","101","18","18","7","100","0","883","0","18"
"13","2.5","5","101","18","18","7","100","0","76","18","18"
"13","2.5","5","101","18","18","7","100","0","77","18","18"
"12","2.5","5","101","18","18","7","100","0","884","0","18"
"13","2.5","5","101","18","18","7","100","0","78","18","18"
"12","2.5","5","101","18","18","7","100","0","885","0","18"
"13","2.5","5","101","18","18","7","100","0","79","18","18"
"12","2.5","5","101","18","18","7","100","0","886","0","18"
"13","2.5","5","101","18","18","7","100","0","80","18","18"
"13","2.5","5","101","18","18","7","100","0","81","18","18"
"12","2.5","5","101","18","18","7","100","0","887","0","18"
"13","2.5","5","101","18","18","7","100","0","82","18","18"
"12","2.5","5","101","18","18","7","100","0","888","0","18"
"13","2.5","5","101","18","18","7","100","0","83","18","18"
"12","2.5","5","101","18","18","7","100","0","889","0","18"
"13","2.5","5","101","18","18","7","100","0","84","18","18"
"12","2.5","5","101","18","18","7","100","0","890","0","18"
"13","2.5","5","101","18","18","7","100","0","85","18","18"
"12","2.5","5","101","18","18","7","100","0","891","0","18"
"13","2.5","5","101","18","18","7","100","0","86","18","18"
"12","2.5","5","101","18","18","7","100","0","892","0","18"
"13","2.5","5","101","18","18","7","100","0","87","18","18"
"12","2.5","5","101","18","18","7","100","0","893","0","18"
"13","2.5","5","101","18","18","7","100","0","88","18","18"
"12","2.5","5","101","18","18","7","100","0","894","0","18"
"13","2.5","5","101","18","18","7","100","0","89","18","18"
"12","2.5","5","101","18","18","7","100","0","895","0","18"
"12","2.5","5","101","18","18","7","100","0","896","0","18"
"13","2.5","5","101","18","18","7","100","0","90","18","18"
"12","2.5","5","101","18","18","7","100","0","897","0","18"
"13","2.5","5","101","18","18","7","100","0","91","18","18"
"12","2.5","5","101","18","18","7","100","0","898","0","18"
"12","2.5","5","101","18","18","7","100","0","899","0","18"
"13","2.5","5","101","18","18","7","100","0","92","18","18"
"12","2.5","5","101","18","18","7","100","0","900","0","18"
"13","2.5","5","101","18","18","7","100","0","93","18","18"
"12","2.5","5","101","18","18","7","100","0","901","0","18"
"13","2.5","5","101","18","18","7","100","0","94","18","18"
"12","2.5","5","101","18","18","7","100","0","902","0","18"
"12","2.5","5","101","18","18","7","100","0","903","0","18"
"13","2.5","5","101","18","18","7","100","0","95","18","18"
"12","2.5","5","101","18","18","7","100","0","904","0","18"
"13","2.5","5","101","18","18","7","100","0","96","18","18"
"12","2.5","5","101","18","18","7","100","0","905","0","18"
"13","2.5","5","101","18","18","7","100","0","97","18","18"
"12","2.5","5","101","18","18","7","100","0","906","0","18"
"12","2.5","5","101","18","18","7","100","0","907","0","18"
"13","2.5","5","101","18","18","7","100","0","98","18","18"
"12","2.5","5","101","18","18","7","100","0","908","0","18"
"13","2.5","5","101","18","18","7","100","0","99","18","18"
"12","2.5","5","101","18","18","7","100","0","909","0","18"
"13","2.5","5","101","18","18","7","100","0","100","16","18"
"12","2.5","5","101","18","18","7","100","0","910","0","18"
"12","2.5","5","101","18","18","7","100","0","911","0","18"
"13","2.5","5","101","18","18","7","100","0","101","16","18"
"12","2.5","5","101","18","18","7","100","0","912","0","18"
"13","2.5","5","101","18","18","7","100","0","102","16","18"
"12","2.5","5","101","18","18","7","100","0","913","0","18"
"13","2.5","5","101","18","18","7","100","0","103","16","18"
"12","2.5","5","101","18","18","7","100","0","914","0","18"
"12","2.5","5","101","18","18","7","100","0","915","0","18"
"13","2.5","5","101","18","18","7","100","0","104","16","18"
"12","2.5","5","101","18","18","7","100","0","916","0","18"
"13","2.5","5","101","18","18","7","100","0","105","16","18"
"12","2.5","5","101","18","18","7","100","0","917","0","18"
"13","2.5","5","101","18","18","7","100","0","106","16","18"
"12","2.5","5","101","18","18","7","100","0","918","0","18"
"13","2.5","5","101","18","18","7","100","0","107","16","18"
"12","2.5","5","101","18","18","7","100","0","919","0","18"
"12","2.5","5","101","18","18","7","100","0","920","0","18"
"13","2.5","5","101","18","18","7","100","0","108","16","18"
"12","2.5","5","101","18","18","7","100","0","921","0","18"
"13","2.5","5","101","18","18","7","100","0","109","16","18"
"12","2.5","5","101","18","18","7","100","0","922","0","18"
"13","2.5","5","101","18","18","7","100","0","110","16","18"
"12","2.5","5","101","18","18","7","100","0","923","0","18"
"13","2.5","5","101","18","18","7","100","0","111","16","18"
"12","2.5","5","101","18","18","7","100","0","924","0","18"
"13","2.5","5","101","18","18","7","100","0","112","16","18"
"12","2.5","5","101","18","18","7","100","0","925","0","18"
"13","2.5","5","101","18","18","7","100","0","113","16","18"
"12","2.5","5","101","18","18","7","100","0","926","0","18"
"12","2.5","5","101","18","18","7","100","0","927","0","18"
"13","2.5","5","101","18","18","7","100","0","114","16","18"
"12","2.5","5","101","18","18","7","100","0","928","0","18"
"13","2.5","5","101","18","18","7","100","0","115","16","18"
"12","2.5","5","101","18","18","7","100","0","929","0","18"
"13","2.5","5","101","18","18","7","100","0","116","16","18"
"12","2.5","5","101","18","18","7","100","0","930","0","18"
"13","2.5","5","101","18","18","7","100","0","117","16","18"
"12","2.5","5","101","18","18","7","100","0","931","0","18"
"12","2.5","5","101","18","18","7","100","0","932","0","18"
"13","2.5","5","101","18","18","7","100","0","118","16","18"
"12","2.5","5","101","18","18","7","100","0","933","0","18"
"13","2.5","5","101","18","18","7","100","0","119","16","18"
"12","2.5","5","101","18","18","7","100","0","934","0","18"
"13","2.5","5","101","18","18","7","100","0","120","15","18"
"12","2.5","5","101","18","18","7","100","0","935","0","18"
"13","2.5","5","101","18","18","7","100","0","121","15","18"
"12","2.5","5","101","18","18","7","100","0","936","0","18"
"12","2.5","5","101","18","18","7","100","0","937","0","18"
"13","2.5","5","101","18","18","7","100","0","122","15","18"
"12","2.5","5","101","18","18","7","100","0","938","0","18"
"13","2.5","5","101","18","18","7","100","0","123","15","18"
"12","2.5","5","101","18","18","7","100","0","939","0","18"
"12","2.5","5","101","18","18","7","100","0","940","0","18"
"13","2.5","5","101","18","18","7","100","0","124","15","18"
"12","2.5","5","101","18","18","7","100","0","941","0","18"
"13","2.5","5","101","18","18","7","100","0","125","15","18"
"12","2.5","5","101","18","18","7","100","0","942","0","18"
"12","2.5","5","101","18","18","7","100","0","943","0","18"
"13","2.5","5","101","18","18","7","100","0","126","15","18"
"12","2.5","5","101","18","18","7","100","0","944","0","18"
"13","2.5","5","101","18","18","7","100","0","127","15","18"
"12","2.5","5","101","18","18","7","100","0","945","0","18"
"12","2.5","5","101","18","18","7","100","0","946","0","18"
"13","2.5","5","101","18","18","7","100","0","128","15","18"
"12","2.5","5","101","18","18","7","100","0","947","0","18"
"13","2.5","5","101","18","18","7","100","0","129","15","18"
"12","2.5","5","101","18","18","7","100","0","948","0","18"
"12","2.5","5","101","18","18","7","100","0","949","0","18"
"13","2.5","5","101","18","18","7","100","0","130","14","18"
"12","2.5","5","101","18","18","7","100","0","950","0","18"
"12","2.5","5","101","18","18","7","100","0","951","0","18"
"13","2.5","5","101","18","18","7","100","0","131","14","18"
"12","2.5","5","101","18","18","7","100","0","952","0","18"
